Charity Name,URL
United Hands Relief Inc.,https://www.charitynavigator.org/ein/812039508
United Help Ukraine,https://www.charitynavigator.org/ein/471837509
"United Methodist Committee on Relief of Global Ministries, Inc.",https://www.charitynavigator.org/ein/135562279
United Mission for Relief and Development Umr,https://www.charitynavigator.org/ein/273175543
United Nations Foundation,https://www.charitynavigator.org/ein/582368165
United Palestinian Appeal,https://www.charitynavigator.org/ein/112494808
United Plant Savers,https://www.charitynavigator.org/ein/030345256
UNITED SERVICE ORGANIZATIONS INC,https://www.charitynavigator.org/ein/541305517
United Spinal Association,https://www.charitynavigator.org/ein/135612621
United States Deputy Sheriff's Association,https://www.charitynavigator.org/ein/760485830
United States Fund for UNICEF In Kind Assistance Corporation,https://www.charitynavigator.org/ein/203287404
United States Holocaust Memorial Museum,https://www.charitynavigator.org/ein/521309391
United States Justice Foundation,https://www.charitynavigator.org/ein/953523852
United States Olympic & Paralympic Committee,https://www.charitynavigator.org/ein/131548339
United States Olympic and Paralympic Foundation,https://www.charitynavigator.org/ein/800939841
United States Veterans Initiative,https://www.charitynavigator.org/ein/954382752
United States War Dogs Association Inc.,https://www.charitynavigator.org/ein/010597921
United Ukrainian American Relief Committee,https://www.charitynavigator.org/ein/231360863
United War Veterans Council Inc.,https://www.charitynavigator.org/ein/133793337
United Way of Central Alabama,https://www.charitynavigator.org/ein/630288846
United Way of Greater Atlanta,https://www.charitynavigator.org/ein/580566194
United Way of Greater Houston,https://www.charitynavigator.org/ein/741167964
United Way of Massachusetts Bay and Merrimack Valley,https://www.charitynavigator.org/ein/042382233
United Way Worldwide,https://www.charitynavigator.org/ein/131635294
Uplift Uganda Foundation,https://www.charitynavigator.org/ein/813099977
US Committee for Refugees and Immigrants Inc.,https://www.charitynavigator.org/ein/131878704
USA for UNHCR,https://www.charitynavigator.org/ein/521662800
USO,https://www.charitynavigator.org/ein/131610451
Utah Food Bank,https://www.charitynavigator.org/ein/870212453
UWVC Foundation,https://www.charitynavigator.org/ein/273287525
Back to top,https://www.charitynavigator.org/discover-charities/a-to-z-directory/#top
#,https://www.charitynavigator.org/discover-charities/a-to-z-directory/charities-starting-with-numeric-character.html
Vehicles for Veterans,https://www.charitynavigator.org/ein/811097320
"Vehicles for Veterans, LLC.",https://www.charitynavigator.org/ein/000000145
Vested Interest in K9s Inc.,https://www.charitynavigator.org/ein/270872182
VETERAN POLICE ASSOCIATION,https://www.charitynavigator.org/ein/237095546
VETERANS IN DEFENSE OF LIBERTY,https://www.charitynavigator.org/ein/273461225
Veterans in Need Foundation Inc.,https://www.charitynavigator.org/ein/270434060
Veterans of America,https://www.charitynavigator.org/ein/000000144
Veterans of Foreign Wars Foundation,https://www.charitynavigator.org/ein/431758998
Veterans of Foreign Wars of the United States,https://www.charitynavigator.org/ein/440474290
Veterans Relief Network Inc.,https://www.charitynavigator.org/ein/451076116
Veterans Support Foundation,https://www.charitynavigator.org/ein/133648561
Veterans Voice of America Inc.,https://www.charitynavigator.org/ein/850726909
VFW,https://www.charitynavigator.org/ein/256063785
Victims Refuse Silence Inc.,https://www.charitynavigator.org/ein/472627774
Vietnam Veterans Memorial Fund,https://www.charitynavigator.org/ein/521149668
Vietnam Veterans of America Inc.,https://www.charitynavigator.org/ein/132929110
Village Enterprise,https://www.charitynavigator.org/ein/222852248
Violence Policy Center,https://www.charitynavigator.org/ein/521571442
Vision to Learn,https://www.charitynavigator.org/ein/453457853
Vital Voices Global Partnership,https://www.charitynavigator.org/ein/522151557
Vitalant,https://www.charitynavigator.org/ein/860098929
Vitamin Angels,https://www.charitynavigator.org/ein/770485881
Voice of the Martyrs Inc.,https://www.charitynavigator.org/ein/731395057
"Voices For Children Foundation, Inc.",https://www.charitynavigator.org/ein/592746076
Voices of Children Foundation,https://www.charitynavigator.org/ein/832332503
Voices Project USA Inc.,https://www.charitynavigator.org/ein/823505967
Volunteer Firefighter Alliance,https://www.charitynavigator.org/ein/465432355
Volunteer Florida Foundation Inc.,https://www.charitynavigator.org/ein/010973168
VOLUNTEERS OF AMERICA INC,https://www.charitynavigator.org/ein/200551574
Vote Org,https://www.charitynavigator.org/ein/262094990
Back to top,https://www.charitynavigator.org/discover-charities/a-to-z-directory/#top
#,https://www.charitynavigator.org/discover-charities/a-to-z-directory/charities-starting-with-numeric-character.html
Waggle Foundation Inc.,https://www.charitynavigator.org/ein/320518559
Warrior Alliance Inc.,https://www.charitynavigator.org/ein/471049454
Warrior Foundation Freedom Station,https://www.charitynavigator.org/ein/200067633
Watchtower Bible and Tract Society of New York Inc.,https://www.charitynavigator.org/ein/111753577
Water for Life,https://www.charitynavigator.org/ein/421203881
Water For People,https://www.charitynavigator.org/ein/841166148
Water for South Sudan,https://www.charitynavigator.org/ein/200291592
Water Mission,https://www.charitynavigator.org/ein/571116978
Water.org,https://www.charitynavigator.org/ein/582060131
WaterAid America,https://www.charitynavigator.org/ein/300181674
WATERBURY HOUSING FUND INC,https://www.charitynavigator.org/ein/061322389
Waterfront Alliance Inc.,https://www.charitynavigator.org/ein/134355067
Waterkeeper Alliance,https://www.charitynavigator.org/ein/134071318
Wayfinder Family Services,https://www.charitynavigator.org/ein/951977659
WE ACT for Environmental Justice,https://www.charitynavigator.org/ein/133800068
WE Charity,https://www.charitynavigator.org/ein/161533544
WEBUILDTHEWALL INC,https://www.charitynavigator.org/ein/833040627
WETA,https://www.charitynavigator.org/ein/530242992
WGBH Boston,https://www.charitynavigator.org/ein/042104397
Wheeler Mission,https://www.charitynavigator.org/ein/350888771
Wheels for Wishes,https://www.charitynavigator.org/ein/263408048
White Pony Express,https://www.charitynavigator.org/ein/465220565
White Wolf Sanctuary,https://www.charitynavigator.org/ein/931219380
WhyHunger,https://www.charitynavigator.org/ein/132805575
Wigs for Kids Inc.,https://www.charitynavigator.org/ein/341749587
Wikimedia Foundation,https://www.charitynavigator.org/ein/200049703
Wild Earth Allies,https://www.charitynavigator.org/ein/042730954
WILD Foundation,https://www.charitynavigator.org/ein/237389749
WildAid,https://www.charitynavigator.org/ein/203644441
Wildlife Conservation Network,https://www.charitynavigator.org/ein/300108469
Wildlife Conservation Society,https://www.charitynavigator.org/ein/131740011
Wildlife SOS,https://www.charitynavigator.org/ein/203274638
Wine To Water,https://www.charitynavigator.org/ein/208877288
"WINGS Program, Inc.",https://www.charitynavigator.org/ein/363456061
Wisconsin Humane Society,https://www.charitynavigator.org/ein/390810533
WNET,https://www.charitynavigator.org/ein/262810489
Wolf Conservation Center,https://www.charitynavigator.org/ein/134073912
Women for Afghan Women Inc.,https://www.charitynavigator.org/ein/020539734
Women for Women Inc.,https://www.charitynavigator.org/ein/611240049
Women for Women International,https://www.charitynavigator.org/ein/521838756
Womens Reproductive Rights Assistance Project Wrrap,https://www.charitynavigator.org/ein/954522977
Women's Sports Foundation,https://www.charitynavigator.org/ein/237380557
Woods Hole Oceanographic Institution,https://www.charitynavigator.org/ein/042105850
Woodwell Climate Research Center,https://www.charitynavigator.org/ein/043005094
World Animal Protection,https://www.charitynavigator.org/ein/042718182
World Bicycle Relief,https://www.charitynavigator.org/ein/205080679
World Central Kitchen Incorporated,https://www.charitynavigator.org/ein/273521132
World Concern Development Organization,https://www.charitynavigator.org/ein/911155150
World Food Program USA,https://www.charitynavigator.org/ein/133843435
World Help,https://www.charitynavigator.org/ein/541615454
World Hope International,https://www.charitynavigator.org/ein/351985485
World Jewish Congress - American Section,https://www.charitynavigator.org/ein/131790756
World Learning Inc.,https://www.charitynavigator.org/ein/030179592
World Medical Relief,https://www.charitynavigator.org/ein/381575570
World Mission,https://www.charitynavigator.org/ein/383213457
World Relief,https://www.charitynavigator.org/ein/236393344
World Resources Institute,https://www.charitynavigator.org/ein/521257057
World Villages for Children,https://www.charitynavigator.org/ein/521440944
World Vision,https://www.charitynavigator.org/ein/951922279
World Wildlife Fund,https://www.charitynavigator.org/ein/521693387
Worldreader.org,https://www.charitynavigator.org/ein/272092468
Worldwide Orphans Foundation,https://www.charitynavigator.org/ein/133968225
Wounded Paw Project,https://www.charitynavigator.org/ein/811272489
Wounded Warrior Project,https://www.charitynavigator.org/ein/202370934
Wounded Warrior Project Long Term Support Tr,https://www.charitynavigator.org/ein/376558533
Wounded Warriors,https://www.charitynavigator.org/ein/861336741
Wounded Warriors Family Support,https://www.charitynavigator.org/ein/201407520
Wreaths Across America,https://www.charitynavigator.org/ein/208362270
Wyckoff Volunteer Ambulance Corps Inc.,https://www.charitynavigator.org/ein/226061687
Wycliffe Associates Inc.,https://www.charitynavigator.org/ein/952584324
Wycliffe Bible Translators Inc.,https://www.charitynavigator.org/ein/951831097
Wycliffe Bible Translators International Inc.,https://www.charitynavigator.org/ein/953494561
Back to top,https://www.charitynavigator.org/discover-charities/a-to-z-directory/#top
#,https://www.charitynavigator.org/discover-charities/a-to-z-directory/charities-starting-with-numeric-character.html
Back to top,https://www.charitynavigator.org/discover-charities/a-to-z-directory/#top
#,https://www.charitynavigator.org/discover-charities/a-to-z-directory/charities-starting-with-numeric-character.html
Year Up,https://www.charitynavigator.org/ein/043534407
Yellow Ribbon Fund,https://www.charitynavigator.org/ein/364567583
Yellowhammer Fund,https://www.charitynavigator.org/ein/821822204
Yellowstone Forever,https://www.charitynavigator.org/ein/475427975
Yellowstone to Yukon Conservation Initiative,https://www.charitynavigator.org/ein/810535303
YMCA of Metropolitan Atlanta,https://www.charitynavigator.org/ein/580566253
Yosemite Conservancy,https://www.charitynavigator.org/ein/943058041
Young America's Foundation,https://www.charitynavigator.org/ein/237042029
Young Life,https://www.charitynavigator.org/ein/840385934
Youth Villages Inc.,https://www.charitynavigator.org/ein/581716970
Back to top,https://www.charitynavigator.org/discover-charities/a-to-z-directory/#top
#,https://www.charitynavigator.org/discover-charities/a-to-z-directory/charities-starting-with-numeric-character.html
Zakat Foundation of America,https://www.charitynavigator.org/ein/364476244
Zekes Vets Helping Vets Inc.,https://www.charitynavigator.org/ein/472336920
ZERO - The End of Prostate Cancer,https://www.charitynavigator.org/ein/593400922
Zion Prayer Movement Outreach USA,https://www.charitynavigator.org/ein/872171264
Zoo Atlanta,https://www.charitynavigator.org/ein/581655184
Back to top,https://www.charitynavigator.org/discover-charities/a-to-z-directory/#top
#,https://www.charitynavigator.org/discover-charities/a-to-z-directory/charities-starting-with-numeric-character.html
A Better Chance,https://www.charitynavigator.org/ein/237173492
A Chance In Life,https://www.charitynavigator.org/ein/131835632
A Chance to Change,https://www.charitynavigator.org/ein/731116884
A Child's Hope International,https://www.charitynavigator.org/ein/262650611
A Jewish Voice for Peace,https://www.charitynavigator.org/ein/900018359
A Kid Again,https://www.charitynavigator.org/ein/311440073
A Place Called Home,https://www.charitynavigator.org/ein/954427291
A Precious Child Inc.,https://www.charitynavigator.org/ein/263349334
A Wider Circle Inc.,https://www.charitynavigator.org/ein/522345144
AARP Foundation,https://www.charitynavigator.org/ein/520794300
AAUW - American Association of University Women,https://www.charitynavigator.org/ein/526037388
Abandoned Children's Fund,https://www.charitynavigator.org/ein/205967513
Abby's House,https://www.charitynavigator.org/ein/042648411
Abdorrahman Boroumand Center for Human Rights Iran,https://www.charitynavigator.org/ein/522302849
Abode Services,https://www.charitynavigator.org/ein/943087060
Abortion Care Network,https://www.charitynavigator.org/ein/261972058
Abundance International Inc.,https://www.charitynavigator.org/ein/203354801
Acadia Center,https://www.charitynavigator.org/ein/010518193
Accelerated Cure Project for Multiple Sclerosis,https://www.charitynavigator.org/ein/043555864
Access Fund,https://www.charitynavigator.org/ein/943131165
ACCION International,https://www.charitynavigator.org/ein/132535763
Achilles International,https://www.charitynavigator.org/ein/133318293
ACLU Foundation of Maryland,https://www.charitynavigator.org/ein/237209538
ACLU Foundation of Massachusetts,https://www.charitynavigator.org/ein/473686152
ACLU Foundation of Southern California,https://www.charitynavigator.org/ein/952673361
ACLU Foundation of Texas,https://www.charitynavigator.org/ein/760343171
Actblue Charities Inc.,https://www.charitynavigator.org/ein/473739141
ACTBLUE CIVICS INC,https://www.charitynavigator.org/ein/455097038
Action Against Hunger USA,https://www.charitynavigator.org/ein/133327220
Action for the Climate Emergency,https://www.charitynavigator.org/ein/263106566
ActionAid USA,https://www.charitynavigator.org/ein/522277575
Active Minds,https://www.charitynavigator.org/ein/200587172
Actors and Others for Animals,https://www.charitynavigator.org/ein/952783139
Adaptive Sports Center,https://www.charitynavigator.org/ein/841063447
ADL (The Anti-Defamation League),https://www.charitynavigator.org/ein/131818723
AdoptAClassroom.org,https://www.charitynavigator.org/ein/650828272
Adopt-A-Family,https://www.charitynavigator.org/ein/592471253
Adopt-A-Native-Elder Program,https://www.charitynavigator.org/ein/870490211
AdoptAPlatoon Soldier Support Effort,https://www.charitynavigator.org/ein/742918904
ADRA International,https://www.charitynavigator.org/ein/521314847
Advancing Native Missions,https://www.charitynavigator.org/ein/752402759
Advocates International,https://www.charitynavigator.org/ein/541646669
African Wildlife Foundation,https://www.charitynavigator.org/ein/520781390
"Aga Khan Foundation, USA",https://www.charitynavigator.org/ein/521231983
Agape International Missions,https://www.charitynavigator.org/ein/943100052
Aid for Starving Children,https://www.charitynavigator.org/ein/521224507
AID TO THE CHURCH IN NEED INC,https://www.charitynavigator.org/ein/861089466
AIM for Seva,https://www.charitynavigator.org/ein/113573392
Air Force Aid Society,https://www.charitynavigator.org/ein/541797281
Air Warrior Courage Foundation,https://www.charitynavigator.org/ein/770490412
Airbnb Org Inc.,https://www.charitynavigator.org/ein/833135259
Airlink Inc.,https://www.charitynavigator.org/ein/371710848
AISES,https://www.charitynavigator.org/ein/731023474
Alameda County Community Food Bank,https://www.charitynavigator.org/ein/942960297
Alaqua Animal Refuge Inc.,https://www.charitynavigator.org/ein/020806313
Alaska Wilderness League,https://www.charitynavigator.org/ein/521814742
Alcoholics Anonymous,https://www.charitynavigator.org/ein/043167168
Alex's Lemonade Stand Foundation,https://www.charitynavigator.org/ein/562496146
Alice Lloyd College,https://www.charitynavigator.org/ein/610492351
Alight (formerly American Refugee Committee),https://www.charitynavigator.org/ein/363241033
All Faiths Food Bank,https://www.charitynavigator.org/ein/650115814
All God's Children International,https://www.charitynavigator.org/ein/931052909
All Hands and Hearts Smart Response,https://www.charitynavigator.org/ein/203414952
All You Can Inc.,https://www.charitynavigator.org/ein/841949263
Allentown Rescue Mission,https://www.charitynavigator.org/ein/236005983
Alley Cat Allies,https://www.charitynavigator.org/ein/521742079
Alley Cat Rescue,https://www.charitynavigator.org/ein/522279100
Alliance Defending Freedom,https://www.charitynavigator.org/ein/541660459
Alliance For Children,https://www.charitynavigator.org/ein/752363035
Alliance for Children Everywhere,https://www.charitynavigator.org/ein/911704751
Alliance for Gun Responsibility Foundation,https://www.charitynavigator.org/ein/464601368
Alliance for International Reforestation Inc.,https://www.charitynavigator.org/ein/593062311
ALLIANCE FOR RETIRED AMERICANS,https://www.charitynavigator.org/ein/522277805
ALSAC - St. Jude Children's Research Hospital,https://www.charitynavigator.org/ein/351044585
Alveus Sanctuary Inc.,https://www.charitynavigator.org/ein/861772907
Alzheimer's Association,https://www.charitynavigator.org/ein/133039601
Alzheimers Disease Resourcecenter Inc.,https://www.charitynavigator.org/ein/112637292
Alzheimer's Foundation of America,https://www.charitynavigator.org/ein/911792864
Alzheimers Greater Los Angeles,https://www.charitynavigator.org/ein/953718119
Alzheimer's Research & Prevention Foundation,https://www.charitynavigator.org/ein/860735832
AMAC - ACTION INC,https://www.charitynavigator.org/ein/900678436
Amazima Ministries,https://www.charitynavigator.org/ein/611555718
Amazon Conservation Association,https://www.charitynavigator.org/ein/522211305
Amazon Conservation Team,https://www.charitynavigator.org/ein/541915987
Amazon Watch,https://www.charitynavigator.org/ein/954604782
Amedisys Foundation,https://www.charitynavigator.org/ein/811989090
American Action Fund for Blind Children and Adults,https://www.charitynavigator.org/ein/521192529
American Anti-Vivisection Society,https://www.charitynavigator.org/ein/230341990
American Association of People with Disabilities,https://www.charitynavigator.org/ein/521930174
American Battlefield Trust,https://www.charitynavigator.org/ein/541426643
American Bible Society,https://www.charitynavigator.org/ein/131623885
American Bible Society,https://www.charitynavigator.org/ein/116325185
American Bird Conservancy,https://www.charitynavigator.org/ein/521501259
American Brain Foundation,https://www.charitynavigator.org/ein/411717098
American Brain Tumor Association,https://www.charitynavigator.org/ein/237286648
American Breast Cancer Foundation,https://www.charitynavigator.org/ein/522031814
American Cancer Society,https://www.charitynavigator.org/ein/131788491
AMERICAN CANCER SOCIETY,https://www.charitynavigator.org/ein/821993189
American Cancer Society of Washington,https://www.charitynavigator.org/ein/000000201
American Center for Law and Justice - District of Columbia,https://www.charitynavigator.org/ein/522042771
American Center for Law and Justice Inc.,https://www.charitynavigator.org/ein/541586817
American Civil Liberties Union Foundation,https://www.charitynavigator.org/ein/136213516
AMERICAN CIVIL LIBERTIES UNION INC,https://www.charitynavigator.org/ein/133871360
American Committee for the Weizmann Institute of Science,https://www.charitynavigator.org/ein/131623886
American Congress for Truth Inc.,https://www.charitynavigator.org/ein/020711284
American Cornerstone Institute Inc.,https://www.charitynavigator.org/ein/861545903
American Diabetes Association,https://www.charitynavigator.org/ein/131623888
American Eagle Foundation,https://www.charitynavigator.org/ein/581652023
American Family Association,https://www.charitynavigator.org/ein/640607275
American Farmland Trust,https://www.charitynavigator.org/ein/521190211
American Federation of Police and Concerned Citizens,https://www.charitynavigator.org/ein/521127259
American Forest Foundation,https://www.charitynavigator.org/ein/521235124
American Forests,https://www.charitynavigator.org/ein/530196544
American Foundation for Suicide Prevention,https://www.charitynavigator.org/ein/133393329
American Foundation for the Blind,https://www.charitynavigator.org/ein/135562161
American Friends of Leket Israel,https://www.charitynavigator.org/ein/208202424
American Friends Of Magen David Adom,https://www.charitynavigator.org/ein/131790719
American Friends of Meir Panim,https://www.charitynavigator.org/ein/201582478
American Friends of the Hebrew University,https://www.charitynavigator.org/ein/131568923
American Friends of Yad Eliezer,https://www.charitynavigator.org/ein/113459952
American Friends Service Committee,https://www.charitynavigator.org/ein/231352010
American Heart Association,https://www.charitynavigator.org/ein/135613797
American Humane,https://www.charitynavigator.org/ein/840432950
American Immigration Control Foundation Inc.,https://www.charitynavigator.org/ein/521304849
American Immigration Council,https://www.charitynavigator.org/ein/521549711
American Indian College Fund,https://www.charitynavigator.org/ein/521573446
American Indian Services,https://www.charitynavigator.org/ein/870477049
American Indian Youth Running Strong,https://www.charitynavigator.org/ein/541594578
American Institute for Cancer Research,https://www.charitynavigator.org/ein/521238026
American Institute for Economic Research,https://www.charitynavigator.org/ein/042121305
American International College,https://www.charitynavigator.org/ein/042103701
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,https://www.charitynavigator.org/ein/530217164
American Jewish Committee,https://www.charitynavigator.org/ein/135563393
American Jewish Joint Distribution Committee,https://www.charitynavigator.org/ein/131656634
American Jewish World Service,https://www.charitynavigator.org/ein/222584370
American Kennel Club Canine Health Foundation,https://www.charitynavigator.org/ein/133813813
American Kidney Fund,https://www.charitynavigator.org/ein/237124261
American Legion Charities,https://www.charitynavigator.org/ein/386902131
American Legion Charities Inc.,https://www.charitynavigator.org/ein/901017997
American Leprosy Missions,https://www.charitynavigator.org/ein/135562163
American Life League,https://www.charitynavigator.org/ein/521238301
American Liver Foundation,https://www.charitynavigator.org/ein/362883000
American Lung Association,https://www.charitynavigator.org/ein/131632524
American Macular Degeneration Foundation,https://www.charitynavigator.org/ein/043274007
American National Standards Institute,https://www.charitynavigator.org/ein/131635253
American Nurses Foundation,https://www.charitynavigator.org/ein/131893924
American Online Giving Foundation Inc.,https://www.charitynavigator.org/ein/810739440
American Parkinson Disease Association,https://www.charitynavigator.org/ein/131962771
American Red Cross,https://www.charitynavigator.org/ein/530196605
American Red Cross of Detroit,https://www.charitynavigator.org/ein/000000408
American Red Cross of Michigan,https://www.charitynavigator.org/ein/000000307
American Red Cross of Seattle,https://www.charitynavigator.org/ein/000000203
American Red Cross of Washington,https://www.charitynavigator.org/ein/000000204
American Relief Agency for the Horn of Africa (ARAHA),https://www.charitynavigator.org/ein/411989714
American Rivers,https://www.charitynavigator.org/ein/237305963
American Society for the Prevention of Cruelty to Animals,https://www.charitynavigator.org/ein/131623829
American Society for Yad Vashem,https://www.charitynavigator.org/ein/133106768
American Stroke Foundation,https://www.charitynavigator.org/ein/742804603
American Transparency,https://www.charitynavigator.org/ein/263593601
American Wild Horse Preservation Campaign,https://www.charitynavigator.org/ein/474016989
Americans For Prosperity Foundation,https://www.charitynavigator.org/ein/521527294
Americans United for Life,https://www.charitynavigator.org/ein/363906065
Americans United for Separation of Church and State,https://www.charitynavigator.org/ein/530184647
Americares,https://www.charitynavigator.org/ein/061008595
Americas Vetdogs the Veterans K9 Corps Inc.,https://www.charitynavigator.org/ein/208814368
amfAR,https://www.charitynavigator.org/ein/133163817
Amigos for Christ,https://www.charitynavigator.org/ein/582484257
Amnesty International USA,https://www.charitynavigator.org/ein/520851555
Amoud Foundation,https://www.charitynavigator.org/ein/752882187
Amref Health Africa,https://www.charitynavigator.org/ein/131867411
AMVETS National Service Foundation,https://www.charitynavigator.org/ein/520970963
And Then There Were None,https://www.charitynavigator.org/ein/453839973
Anderson Humane,https://www.charitynavigator.org/ein/366164626
Andre Tate Foundation Inc.,https://www.charitynavigator.org/ein/462871645
Andrew Holmes Foundation Corp,https://www.charitynavigator.org/ein/824592802
Andrew McDonough B Positive Foundation,https://www.charitynavigator.org/ein/421741037
Andrew Wommack Ministries Inc.,https://www.charitynavigator.org/ein/840780017
Anera,https://www.charitynavigator.org/ein/520882226
Angel Foundation,https://www.charitynavigator.org/ein/411990883
Animal Aid Unlimited,https://www.charitynavigator.org/ein/710884843
Animal Defense League of Texas,https://www.charitynavigator.org/ein/746002033
Animal Equality,https://www.charitynavigator.org/ein/472420444
Animal Friends,https://www.charitynavigator.org/ein/250951565
Animal Friends Rescue Project,https://www.charitynavigator.org/ein/770491141
Animal Haven,https://www.charitynavigator.org/ein/116101487
Animal Humane Society,https://www.charitynavigator.org/ein/410693842
Animal Legal Defense Fund,https://www.charitynavigator.org/ein/942681680
Animal Network,https://www.charitynavigator.org/ein/462455876
Animal Place,https://www.charitynavigator.org/ein/680200668
Animal Protective Association of Missouri,https://www.charitynavigator.org/ein/430699783
Animal Recovery Mission,https://www.charitynavigator.org/ein/300602348
Animal Rescue League of Boston,https://www.charitynavigator.org/ein/042103714
"Animal Rescue, Inc.",https://www.charitynavigator.org/ein/232180310
Animal Welfare Institute,https://www.charitynavigator.org/ein/135655952
Animal Welfare League of Arlington,https://www.charitynavigator.org/ein/540603502
Animal Welfare Society,https://www.charitynavigator.org/ein/237018176
Animalkind Inc.,https://www.charitynavigator.org/ein/141820248
Animals' Angels,https://www.charitynavigator.org/ein/208780367
Animals Asia Foundation Limited,https://www.charitynavigator.org/ein/311802788
Animals in Distress,https://www.charitynavigator.org/ein/232036091
Animals Saving Animals Inc.,https://www.charitynavigator.org/ein/852361202
Ann & Robert H Lurie Childrens Hospital of Chicago,https://www.charitynavigator.org/ein/362170833
Answers in Genesis,https://www.charitynavigator.org/ein/330596423
Anything A to Z Inc.,https://www.charitynavigator.org/ein/465152817
Apopo US Inc.,https://www.charitynavigator.org/ein/471389723
Appalachia Service Project,https://www.charitynavigator.org/ein/620989383
Appalachian Mountain Club,https://www.charitynavigator.org/ein/046001677
Appalachian Trail Conservancy,https://www.charitynavigator.org/ein/526046689
Aquarium of the Pacific,https://www.charitynavigator.org/ein/330532354
Archewell Inc.,https://www.charitynavigator.org/ein/852213963
Arizona Helping Hands,https://www.charitynavigator.org/ein/860935988
Arizona Humane Society,https://www.charitynavigator.org/ein/860135567
Armed Services YMCA,https://www.charitynavigator.org/ein/363274346
Arms of Hope,https://www.charitynavigator.org/ein/750904045
Arms of Hope,https://www.charitynavigator.org/ein/510416193
Army Emergency Relief,https://www.charitynavigator.org/ein/530196552
"Arthritis Foundation, National Office",https://www.charitynavigator.org/ein/581341679
Arthritis National Research Foundation,https://www.charitynavigator.org/ein/956043953
Artists For Humanity,https://www.charitynavigator.org/ein/043138434
As You Sow,https://www.charitynavigator.org/ein/943169008
Asha for Education,https://www.charitynavigator.org/ein/770459884
Asher House,https://www.charitynavigator.org/ein/843719750
Asian Americans Advancing Justice - AAJC Inc.,https://www.charitynavigator.org/ein/133619000
Aslan International Minisrty Inc.,https://www.charitynavigator.org/ein/203004103
Aspa Endowment,https://www.charitynavigator.org/ein/521484469
Aspca Veterinary Services of North Carolina Pc,https://www.charitynavigator.org/ein/473987701
Assistance Fund Inc.,https://www.charitynavigator.org/ein/270270731
Association to Benefit Children,https://www.charitynavigator.org/ein/133303089
Atlanta Cancer Care Foundation Inc.,https://www.charitynavigator.org/ein/582607802
Atlanta Community Food Bank,https://www.charitynavigator.org/ein/581376648
Atlanta Humane Society,https://www.charitynavigator.org/ein/580685900
Atlanta Mission,https://www.charitynavigator.org/ein/580572430
Atlanta Ronald McDonald House Charities,https://www.charitynavigator.org/ein/581295754
Austin Pets Alive,https://www.charitynavigator.org/ein/742893360
Autism Research Institute,https://www.charitynavigator.org/ein/952548452
Autism Society of America,https://www.charitynavigator.org/ein/521020149
"Autism Speaks, Inc.",https://www.charitynavigator.org/ein/202329938
Autism Spectrum Disorder Foundation,https://www.charitynavigator.org/ein/208820570
Autistic Self Advocacy Network,https://www.charitynavigator.org/ein/261270198
Autoimmune Association (formerly American Autoimmune Related Diseases Association),https://www.charitynavigator.org/ein/383027574
AVAAZ FOUNDATION,https://www.charitynavigator.org/ein/205050267
Back to top,https://www.charitynavigator.org/discover-charities/a-to-z-directory/#top
